04-15-2020,Staten Island,New York,36085,317,317
06-19-2020,Bronx,New York,36005,83,83
06-19-2020,Brooklyn,New York,36047,91,91
06-19-2020,Manhattan,New York,36061,56,56
06-19-2020,Queens,New York,36081,123,123
06-19-2020,Staten Island,New York,36085,9,9
04-11-2020,Bronx,New York,36005,998,998
04-11-2020,Brooklyn,New York,36047,1129,1129
04-11-2020,Manhattan,New York,36061,303,303
04-11-2020,Queens,New York,36081,989,989
04-11-2020,Staten Island,New York,36085,312,312
10-13-2020,Bronx,New York,36005,93,93
10-13-2020,Brooklyn,New York,36047,225,225
10-13-2020,Manhattan,New York,36061,101,101
10-13-2020,Queens,New York,36081,127,127
10-13-2020,Staten Island,New York,36085,45,45
05-14-2020,Bronx,New York,36005,255,255
05-14-2020,Brooklyn,New York,36047,334,334
05-14-2020,Manhattan,New York,36061,149,149
05-14-2020,Queens,New York,36081,331,331
05-14-2020,Staten Island,New York,36085,42,42
10-06-2020,Bronx,New York,36005,67,67
10-06-2020,Brooklyn,New York,36047,249,249
10-06-2020,Manhattan,New York,36061,77,77
10-06-2020,Queens,New York,36081,144,144
10-06-2020,Staten Island,New York,36085,29,29
07-02-2020,Bronx,New York,36005,74,74
07-02-2020,Brooklyn,New York,36047,127,127
07-02-2020,Manhattan,New York,36061,80,80
07-02-2020,Queens,New York,36081,118,118
07-02-2020,Staten Island,New York,36085,17,17
11-30-2020,Bronx,New York,36005,455,455
11-30-2020,Brooklyn,New York,36047,859,859
11-30-2020,Manhattan,New York,36061,390,390
11-30-2020,Queens,New York,36081,714,714
11-30-2020,Staten Island,New York,36085,375,375
09-19-2020,Bronx,New York,36005,30,30
09-19-2020,Brooklyn,New York,36047,36,36
09-19-2020,Manhattan,New York,36061,26,26
09-19-2020,Queens,New York,36081,53,53
09-19-2020,Staten Island,New York,36085,13,13
09-29-2020,Bronx,New York,36005,64,64
09-29-2020,Brooklyn,New York,36047,334,334
09-29-2020,Manhattan,New York,36061,81,81
09-29-2020,Queens,New York,36081,174,174
09-29-2020,Staten Island,New York,36085,33,33
03-24-2020,Bronx,New York,36005,927,927
03-24-2020,Brooklyn,New York,36047,1211,1211
03-24-2020,Manhattan,New York,36061,620,620
03-24-2020,Queens,New York,36081,1393,1393
03-24-2020,Staten Island,New York,36085,350,350
12-29-2020,Bronx,New York,36005,981,981
12-29-2020,Brooklyn,New York,36047,1404,1404
12-29-2020,Manhattan,New York,36061,610,610
12-29-2020,Queens,New York,36081,1592,1592
12-29-2020,Staten Island,New York,36085,584,584
10-19-2020,Bronx,New York,36005,105,105
10-19-2020,Brooklyn,New York,36047,204,204
10-19-2020,Manhattan,New York,36061,101,101
10-19-2020,Queens,New York,36081,177,177
10-19-2020,Staten Island,New York,36085,35,35
09-06-2020,Bronx,New York,36005,18,18
09-06-2020,Brooklyn,New York,36047,87,87
09-06-2020,Manhattan,New York,36061,27,27
09-06-2020,Queens,New York,36081,62,62
09-06-2020,Staten Island,New York,36085,13,13
11-06-2020,Bronx,New York,36005,190,190
11-06-2020,Brooklyn,New York,36047,237,237
11-06-2020,Manhattan,New York,36061,180,180
11-06-2020,Queens,New York,36081,298,298
11-06-2020,Staten Island,New York,36085,129,129
08-18-2020,Bronx,New York,36005,55,55
08-18-2020,Brooklyn,New York,36047,66,66
08-18-2020,Manhattan,New York,36061,62,62
08-18-2020,Queens,New York,36081,87,87
08-18-2020,Staten Island,New York,36085,14,14
12-24-2020,Bronx,New York,36005,493,493
12-24-2020,Brooklyn,New York,36047,964,964
12-24-2020,Manhattan,New York,36061,429,429
12-24-2020,Queens,New York,36081,872,872
12-24-2020,Staten Island,New York,36085,239,239
11-11-2020,Bronx,New York,36005,238,238
11-11-2020,Brooklyn,New York,36047,392,392
11-11-2020,Manhattan,New York,36061,287,287
11-11-2020,Queens,New York,36081,446,446
11-11-2020,Staten Island,New York,36085,168,168
01-07-2021,Bronx,New York,36005,953,953
01-07-2021,Brooklyn,New York,36047,1601,1601
01-07-2021,Manhattan,New York,36061,759,759
01-07-2021,Queens,New York,36081,1534,1534
01-07-2021,Staten Island,New York,36085,451,451
11-08-2020,Bronx,New York,36005,107,107
11-08-2020,Brooklyn,New York,36047,224,224
11-08-2020,Manhattan,New York,36061,133,133
11-08-2020,Queens,New York,36081,225,225
11-08-2020,Staten Island,New York,36085,99,99
10-27-2020,Bronx,New York,36005,119,119
10-27-2020,Brooklyn,New York,36047,236,236
10-27-2020,Manhattan,New York,36061,125,125
10-27-2020,Queens,New York,36081,180,180
10-27-2020,Staten Island,New York,36085,76,76
01-10-2021,Bronx,New York,36005,446,446
01-10-2021,Brooklyn,New York,36047,977,977
01-10-2021,Manhattan,New York,36061,348,348
01-10-2021,Queens,New York,36081,982,982
01-10-2021,Staten Island,New York,36085,337,337
03-20-2020,Bronx,New York,36005,723,723
03-20-2020,Brooklyn,New York,36047,1137,1137
03-20-2020,Manhattan,New York,36061,653,653
03-20-2020,Queens,New York,36081,1184,1184
03-20-2020,Staten Island,New York,36085,310,310
11-21-2020,Bronx,New York,36005,254,254
11-21-2020,Brooklyn,New York,36047,350,350
11-21-2020,Manhattan,New York,36061,193,193
11-21-2020,Queens,New York,36081,326,326
11-21-2020,Staten Island,New York,36085,161,161
10-29-2020,Bronx,New York,36005,100,100
10-29-2020,Brooklyn,New York,36047,191,191
10-29-2020,Manhattan,New York,36061,115,115
10-29-2020,Queens,New York,36081,156,156
10-29-2020,Staten Island,New York,36085,55,55
09-28-2020,Bronx,New York,36005,82,82
09-28-2020,Brooklyn,New York,36047,139,139
09-28-2020,Manhattan,New York,36061,58,58
09-28-2020,Queens,New York,36081,109,109
09-28-2020,Staten Island,New York,36085,46,46
08-23-2020,Bronx,New York,36005,32,32
08-23-2020,Brooklyn,New York,36047,55,55
08-23-2020,Manhattan,New York,36061,16,16
08-23-2020,Queens,New York,36081,40,40
08-23-2020,Staten Island,New York,36085,7,7
12-08-2020,Bronx,New York,36005,492,492
12-08-2020,Brooklyn,New York,36047,919,919
12-08-2020,Manhattan,New York,36061,452,452
12-08-2020,Queens,New York,36081,892,892
12-08-2020,Staten Island,New York,36085,290,290
12-23-2020,Bronx,New York,36005,628,628
12-23-2020,Brooklyn,New York,36047,1077,1077
12-23-2020,Manhattan,New York,36061,521,521
12-23-2020,Queens,New York,36081,1175,1175
12-23-2020,Staten Island,New York,36085,396,396
04-09-2020,Bronx,New York,36005,1283,1283
04-09-2020,Brooklyn,New York,36047,1369,1369
04-09-2020,Manhattan,New York,36061,560,560
04-09-2020,Queens,New York,36081,1561,1561
04-09-2020,Staten Island,New York,36085,298,298
12-06-2020,Bronx,New York,36005,248,248
12-06-2020,Brooklyn,New York,36047,551,551
12-06-2020,Manhattan,New York,36061,216,216
12-06-2020,Queens,New York,36081,514,514
12-06-2020,Staten Island,New York,36085,216,216
05-28-2020,Bronx,New York,36005,118,118
05-28-2020,Brooklyn,New York,36047,221,221
05-28-2020,Manhattan,New York,36061,99,99
05-28-2020,Queens,New York,36081,178,178
05-28-2020,Staten Island,New York,36085,30,30
08-03-2020,Bronx,New York,36005,97,97
08-03-2020,Brooklyn,New York,36047,94,94
08-03-2020,Manhattan,New York,36061,56,56
08-03-2020,Queens,New York,36081,84,84
08-03-2020,Staten Island,New York,36085,19,19
10-30-2020,Bronx,New York,36005,115,115
10-30-2020,Brooklyn,New York,36047,190,190
10-30-2020,Manhattan,New York,36061,102,102
10-30-2020,Queens,New York,36081,166,166
10-30-2020,Staten Island,New York,36085,75,75
08-22-2020,Bronx,New York,36005,29,29
08-22-2020,Brooklyn,New York,36047,36,36
08-22-2020,Manhattan,New York,36061,30,30
08-22-2020,Queens,New York,36081,34,34
08-22-2020,Staten Island,New York,36085,7,7
05-19-2020,Bronx,New York,36005,181,181
05-19-2020,Brooklyn,New York,36047,328,328
05-19-2020,Manhattan,New York,36061,167,167
05-19-2020,Queens,New York,36081,286,286
05-19-2020,Staten Island,New York,36085,42,42
09-21-2020,Bronx,New York,36005,69,69
09-21-2020,Brooklyn,New York,36047,247,247
09-21-2020,Manhattan,New York,36061,57,57
09-21-2020,Queens,New York,36081,115,115
09-21-2020,Staten Island,New York,36085,24,24
12-12-2020,Bronx,New York,36005,386,386
12-12-2020,Brooklyn,New York,36047,594,594
12-12-2020,Manhattan,New York,36061,298,298
12-12-2020,Queens,New York,36081,697,697
12-12-2020,Staten Island,New York,36085,218,218
12-22-2020,Bronx,New York,36005,723,723
12-22-2020,Brooklyn,New York,36047,1256,1256
12-22-2020,Manhattan,New York,36061,543,543
12-22-2020,Queens,New York,36081,1199,1199
12-22-2020,Staten Island,New York,36085,362,362
11-05-2020,Bronx,New York,36005,197,197
11-05-2020,Brooklyn,New York,36047,312,312
11-05-2020,Manhattan,New York,36061,212,212
11-05-2020,Queens,New York,36081,306,306
11-05-2020,Staten Island,New York,36085,110,110
05-26-2020,Bronx,New York,36005,284,284
05-26-2020,Brooklyn,New York,36047,319,319
05-26-2020,Manhattan,New York,36061,126,126
05-26-2020,Queens,New York,36081,267,267
05-26-2020,Staten Island,New York,36085,57,57
11-10-2020,Bronx,New York,36005,274,274
11-10-2020,Brooklyn,New York,36047,456,456
11-10-2020,Manhattan,New York,36061,309,309
11-10-2020,Queens,New York,36081,405,405
11-10-2020,Staten Island,New York,36085,145,145
08-09-2020,Bronx,New York,36005,20,20
08-09-2020,Brooklyn,New York,36047,48,48
08-09-2020,Manhattan,New York,36061,18,18
08-09-2020,Queens,New York,36081,36,36
08-09-2020,Staten Island,New York,36085,12,12
08-15-2020,Bronx,New York,36005,42,42
08-15-2020,Brooklyn,New York,36047,33,33
08-15-2020,Manhattan,New York,36061,25,25
08-15-2020,Queens,New York,36081,42,42
08-15-2020,Staten Island,New York,36085,9,9
10-02-2020,Bronx,New York,36005,80,80
10-02-2020,Brooklyn,New York,36047,263,263
10-02-2020,Manhattan,New York,36061,77,77
10-02-2020,Queens,New York,36081,140,140
10-02-2020,Staten Island,New York,36085,35,35
06-20-2020,Bronx,New York,36005,53,53
06-20-2020,Brooklyn,New York,36047,46,46
06-20-2020,Manhattan,New York,36061,44,44
06-20-2020,Queens,New York,36081,54,54
06-20-2020,Staten Island,New York,36085,6,6
12-15-2020,Bronx,New York,36005,633,633
12-15-2020,Brooklyn,New York,36047,1060,1060
12-15-2020,Manhattan,New York,36061,549,549
12-15-2020,Queens,New York,36081,1083,1083
12-15-2020,Staten Island,New York,36085,337,337
10-08-2020,Bronx,New York,36005,83,83
10-08-2020,Brooklyn,New York,36047,217,217
10-08-2020,Manhattan,New York,36061,79,79
10-08-2020,Queens,New York,36081,111,111
10-08-2020,Staten Island,New York,36085,33,33
01-01-2021,Bronx,New York,36005,200,200
01-01-2021,Brooklyn,New York,36047,398,398
01-01-2021,Manhattan,New York,36061,163,163
01-01-2021,Queens,New York,36081,418,418
01-01-2021,Staten Island,New York,36085,121,121
03-04-2020,Bronx,New York,36005,0,0
03-04-2020,Brooklyn,New York,36047,1,1
03-04-2020,Manhattan,New York,36061,2,2
03-04-2020,Queens,New York,36081,2,2
03-04-2020,Staten Island,New York,36085,0,0
12-04-2020,Bronx,New York,36005,552,552
12-04-2020,Brooklyn,New York,36047,759,759
12-04-2020,Manhattan,New York,36061,397,397
12-04-2020,Queens,New York,36081,751,751
12-04-2020,Staten Island,New York,36085,327,327
09-10-2020,Bronx,New York,36005,45,45
09-10-2020,Brooklyn,New York,36047,125,125
09-10-2020,Manhattan,New York,36061,57,57
09-10-2020,Queens,New York,36081,70,70
09-10-2020,Staten Island,New York,36085,27,27
09-27-2020,Bronx,New York,36005,32,32
09-27-2020,Brooklyn,New York,36047,181,181
09-27-2020,Manhattan,New York,36061,35,35
09-27-2020,Queens,New York,36081,106,106
09-27-2020,Staten Island,New York,36085,28,28
01-06-2021,Bronx,New York,36005,1083,1083
01-06-2021,Brooklyn,New York,36047,1566,1566
01-06-2021,Manhattan,New York,36061,747,747
01-06-2021,Queens,New York,36081,1646,1646
01-06-2021,Staten Island,New York,36085,522,522
08-02-2020,Bronx,New York,36005,30,30
08-02-2020,Brooklyn,New York,36047,41,41
08-02-2020,Manhattan,New York,36061,25,25
08-02-2020,Queens,New York,36081,33,33
08-02-2020,Staten Island,New York,36085,8,8
09-14-2020,Bronx,New York,36005,75,75
09-14-2020,Brooklyn,New York,36047,167,167
09-14-2020,Manhattan,New York,36061,68,68
09-14-2020,Queens,New York,36081,97,97
09-14-2020,Staten Island,New York,36085,26,26
05-17-2020,Bronx,New York,36005,56,56
05-17-2020,Brooklyn,New York,36047,137,137
05-17-2020,Manhattan,New York,36061,50,50
05-17-2020,Queens,New York,36081,106,106
05-17-2020,Staten Island,New York,36085,10,10
01-13-2021,Bronx,New York,36005,988,988
01-13-2021,Brooklyn,New York,36047,1465,1465
01-13-2021,Manhattan,New York,36061,666,666
01-13-2021,Queens,New York,36081,1440,1440
01-13-2021,Staten Island,New York,36085,375,375
10-26-2020,Bronx,New York,36005,132,132
10-26-2020,Brooklyn,New York,36047,220,220
10-26-2020,Manhattan,New York,36061,118,118
10-26-2020,Queens,New York,36081,153,153
10-26-2020,Staten Island,New York,36085,69,69
07-30-2020,Bronx,New York,36005,58,58
07-30-2020,Brooklyn,New York,36047,98,98
07-30-2020,Manhattan,New York,36061,44,44
07-30-2020,Queens,New York,36081,61,61
07-30-2020,Staten Island,New York,36085,12,12
03-02-2020,Bronx,New York,36005,0,0
03-02-2020,Brooklyn,New York,36047,0,0
03-02-2020,Manhattan,New York,36061,0,0
03-02-2020,Queens,New York,36081,0,0
03-02-2020,Staten Island,New York,36085,0,0
10-21-2020,Bronx,New York,36005,96,96
10-21-2020,Brooklyn,New York,36047,201,201
10-21-2020,Manhattan,New York,36061,117,117
10-21-2020,Queens,New York,36081,187,187
10-21-2020,Staten Island,New York,36085,49,49
11-23-2020,Bronx,New York,36005,437,437
11-23-2020,Brooklyn,New York,36047,571,571
11-23-2020,Manhattan,New York,36061,412,412
11-23-2020,Queens,New York,36081,600,600
11-23-2020,Staten Island,New York,36085,289,289
05-29-2020,Bronx,New York,36005,166,166
05-29-2020,Brooklyn,New York,36047,167,167
05-29-2020,Manhattan,New York,36061,73,73
05-29-2020,Queens,New York,36081,211,211
05-29-2020,Staten Island,New York,36085,27,27
05-30-2020,Bronx,New York,36005,80,80
05-30-2020,Brooklyn,New York,36047,105,105
05-30-2020,Manhattan,New York,36061,38,38
05-30-2020,Queens,New York,36081,109,109
05-30-2020,Staten Island,New York,36085,16,16
08-12-2020,Bronx,New York,36005,59,59
08-12-2020,Brooklyn,New York,36047,114,114
08-12-2020,Manhattan,New York,36061,43,43
08-12-2020,Queens,New York,36081,86,86
08-12-2020,Staten Island,New York,36085,18,18
07-12-2020,Bronx,New York,36005,44,44
07-12-2020,Brooklyn,New York,36047,55,55
07-12-2020,Manhattan,New York,36061,42,42
07-12-2020,Queens,New York,36081,70,70
07-12-2020,Staten Island,New York,36085,13,13
08-16-2020,Bronx,New York,36005,23,23
08-16-2020,Brooklyn,New York,36047,49,49
08-16-2020,Manhattan,New York,36061,22,22
08-16-2020,Queens,New York,36081,39,39
08-16-2020,Staten Island,New York,36085,7,7
09-11-2020,Bronx,New York,36005,55,55
09-11-2020,Brooklyn,New York,36047,110,110
09-11-2020,Manhattan,New York,36061,54,54
09-11-2020,Queens,New York,36081,77,77
09-11-2020,Staten Island,New York,36085,16,16
07-23-2020,Bronx,New York,36005,69,69
07-23-2020,Brooklyn,New York,36047,84,84
07-23-2020,Manhattan,New York,36061,65,65
07-23-2020,Queens,New York,36081,63,63
07-23-2020,Staten Island,New York,36085,27,27
03-15-2020,Bronx,New York,36005,119,119
03-15-2020,Brooklyn,New York,36047,433,433
03-15-2020,Manhattan,New York,36061,206,206
03-15-2020,Queens,New York,36081,230,230
03-15-2020,Staten Island,New York,36085,47,47
03-03-2020,Bronx,New York,36005,0,0
03-03-2020,Brooklyn,New York,36047,1,1
03-03-2020,Manhattan,New York,36061,0,0
03-03-2020,Queens,New York,36081,1,1
03-03-2020,Staten Island,New York,36085,0,0
06-06-2020,Bronx,New York,36005,50,50
06-06-2020,Brooklyn,New York,36047,59,59
06-06-2020,Manhattan,New York,36061,33,33
06-06-2020,Queens,New York,36081,98,98
06-06-2020,Staten Island,New York,36085,7,7
01-11-2021,Bronx,New York,36005,1095,1095
01-11-2021,Brooklyn,New York,36047,1692,1692
01-11-2021,Manhattan,New York,36061,819,819
01-11-2021,Queens,New York,36081,1628,1628
01-11-2021,Staten Island,New York,36085,454,454
08-04-2020,Bronx,New York,36005,47,47
08-04-2020,Brooklyn,New York,36047,49,49
08-04-2020,Manhattan,New York,36061,38,38
08-04-2020,Queens,New York,36081,46,46
08-04-2020,Staten Island,New York,36085,7,7
07-14-2020,Bronx,New York,36005,70,70
07-14-2020,Brooklyn,New York,36047,111,111
07-14-2020,Manhattan,New York,36061,80,80
07-14-2020,Queens,New York,36081,122,122
07-14-2020,Staten Island,New York,36085,19,19
10-17-2020,Bronx,New York,36005,64,64
10-17-2020,Brooklyn,New York,36047,91,91
10-17-2020,Manhattan,New York,36061,61,61
10-17-2020,Queens,New York,36081,110,110
10-17-2020,Staten Island,New York,36085,39,39
06-04-2020,Bronx,New York,36005,127,127
06-04-2020,Brooklyn,New York,36047,130,130
06-04-2020,Manhattan,New York,36061,88,88
06-04-2020,Queens,New York,36081,148,148
06-04-2020,Staten Island,New York,36085,30,30
07-13-2020,Bronx,New York,36005,108,108
07-13-2020,Brooklyn,New York,36047,123,123
07-13-2020,Manhattan,New York,36061,79,79
07-13-2020,Queens,New York,36081,138,138
07-13-2020,Staten Island,New York,36085,35,35
04-17-2020,Bronx,New York,36005,917,917
04-17-2020,Brooklyn,New York,36047,959,959
04-17-2020,Manhattan,New York,36061,330,330
04-17-2020,Queens,New York,36081,1098,1098
04-17-2020,Staten Island,New York,36085,280,280
04-28-2020,Bronx,New York,36005,669,669
04-28-2020,Brooklyn,New York,36047,711,711
04-28-2020,Manhattan,New York,36061,322,322
04-28-2020,Queens,New York,36081,896,896
04-28-2020,Staten Island,New York,36085,130,130
08-10-2020,Bronx,New York,36005,89,89
08-10-2020,Brooklyn,New York,36047,74,74
08-10-2020,Manhattan,New York,36061,49,49
08-10-2020,Queens,New York,36081,76,76
08-10-2020,Staten Island,New York,36085,22,22
03-12-2020,Bronx,New York,36005,29,29
03-12-2020,Brooklyn,New York,36047,96,96
03-12-2020,Manhattan,New York,36061,137,137
03-12-2020,Queens,New York,36081,80,80
03-12-2020,Staten Island,New York,36085,13,13
04-03-2020,Bronx,New York,36005,1450,1450
04-03-2020,Brooklyn,New York,36047,1441,1441
04-03-2020,Manhattan,New York,36061,671,671
04-03-2020,Queens,New York,36081,1762,1762
04-03-2020,Staten Island,New York,36085,345,345
08-30-2020,Bronx,New York,36005,20,20
08-30-2020,Brooklyn,New York,36047,60,60
08-30-2020,Manhattan,New York,36061,36,36
08-30-2020,Queens,New York,36081,42,42
08-30-2020,Staten Island,New York,36085,25,25
12-19-2020,Bronx,New York,36005,400,400
12-19-2020,Brooklyn,New York,36047,764,764
12-19-2020,Manhattan,New York,36061,334,334
12-19-2020,Queens,New York,36081,795,795
12-19-2020,Staten Island,New York,36085,260,260
11-29-2020,Bronx,New York,36005,229,229
11-29-2020,Brooklyn,New York,36047,500,500
11-29-2020,Manhattan,New York,36061,232,232
11-29-2020,Queens,New York,36081,481,481
11-29-2020,Staten Island,New York,36085,278,278
12-30-2020,Bronx,New York,36005,940,940
12-30-2020,Brooklyn,New York,36047,1383,1383
12-30-2020,Manhattan,New York,36061,650,650
12-30-2020,Queens,New York,36081,1477,1477
12-30-2020,Staten Island,New York,36085,463,463
09-30-2020,Bronx,New York,36005,53,53
09-30-2020,Brooklyn,New York,36047,270,270
09-30-2020,Manhattan,New York,36061,87,87
09-30-2020,Queens,New York,36081,134,134
09-30-2020,Staten Island,New York,36085,40,40
10-22-2020,Bronx,New York,36005,122,122
10-22-2020,Brooklyn,New York,36047,242,242
10-22-2020,Manhattan,New York,36061,134,134
10-22-2020,Queens,New York,36081,175,175
10-22-2020,Staten Island,New York,36085,76,76
12-27-2020,Bronx,New York,36005,477,477
12-27-2020,Brooklyn,New York,36047,901,901
12-27-2020,Manhattan,New York,36061,310,310
12-27-2020,Queens,New York,36081,867,867
12-27-2020,Staten Island,New York,36085,310,310
10-31-2020,Bronx,New York,36005,65,65
10-31-2020,Brooklyn,New York,36047,118,118
10-31-2020,Manhattan,New York,36061,52,52
10-31-2020,Queens,New York,36081,117,117
10-31-2020,Staten Island,New York,36085,52,52
05-04-2020,Bronx,New York,36005,348,348
05-04-2020,Brooklyn,New York,36047,462,462
05-04-2020,Manhattan,New York,36061,214,214
05-04-2020,Queens,New York,36081,437,437
05-04-2020,Staten Island,New York,36085,89,89
07-10-2020,Bronx,New York,36005,65,65
07-10-2020,Brooklyn,New York,36047,90,90
07-10-2020,Manhattan,New York,36061,49,49
07-10-2020,Queens,New York,36081,90,90
07-10-2020,Staten Island,New York,36085,13,13
10-15-2020,Bronx,New York,36005,91,91
10-15-2020,Brooklyn,New York,36047,236,236
10-15-2020,Manhattan,New York,36061,91,91
10-15-2020,Queens,New York,36081,143,143
10-15-2020,Staten Island,New York,36085,40,40
06-22-2020,Bronx,New York,36005,92,92
06-22-2020,Brooklyn,New York,36047,110,110
06-22-2020,Manhattan,New York,36061,62,62
06-22-2020,Queens,New York,36081,119,119
06-22-2020,Staten Island,New York,36085,18,18
11-07-2020,Bronx,New York,36005,134,134
11-07-2020,Brooklyn,New York,36047,222,222
11-07-2020,Manhattan,New York,36061,146,146
11-07-2020,Queens,New York,36081,249,249
11-07-2020,Staten Island,New York,36085,88,88
01-18-2021,Bronx,New York,36005,718,718
01-18-2021,Brooklyn,New York,36047,1382,1382
01-18-2021,Manhattan,New York,36061,550,550
01-18-2021,Queens,New York,36081,1339,1339
01-18-2021,Staten Island,New York,36085,366,366
10-03-2020,Bronx,New York,36005,34,34
10-03-2020,Brooklyn,New York,36047,81,81
10-03-2020,Manhattan,New York,36061,47,47
10-03-2020,Queens,New York,36081,97,97
10-03-2020,Staten Island,New York,36085,17,17
05-16-2020,Bronx,New York,36005,108,108
05-16-2020,Brooklyn,New York,36047,165,165
05-16-2020,Manhattan,New York,36061,51,51
05-16-2020,Queens,New York,36081,136,136
05-16-2020,Staten Island,New York,36085,25,25
10-01-2020,Bronx,New York,36005,76,76
10-01-2020,Brooklyn,New York,36047,292,292
10-01-2020,Manhattan,New York,36061,87,87
10-01-2020,Queens,New York,36081,134,134
10-01-2020,Staten Island,New York,36085,25,25
05-05-2020,Bronx,New York,36005,294,294
05-05-2020,Brooklyn,New York,36047,433,433
05-05-2020,Manhattan,New York,36061,244,244
05-05-2020,Queens,New York,36081,462,462
05-05-2020,Staten Island,New York,36085,79,79
08-05-2020,Bronx,New York,36005,66,66
08-05-2020,Brooklyn,New York,36047,90,90
08-05-2020,Manhattan,New York,36061,47,47
08-05-2020,Queens,New York,36081,80,80
08-05-2020,Staten Island,New York,36085,15,15
11-09-2020,Bronx,New York,36005,241,241
11-09-2020,Brooklyn,New York,36047,415,415
11-09-2020,Manhattan,New York,36061,267,267
11-09-2020,Queens,New York,36081,414,414
11-09-2020,Staten Island,New York,36085,203,203
date_of_interest,Bronx,New York,36005,BX_CASE_COUNT,BX_CASE_COUNT
date_of_interest,Brooklyn,New York,36047,BK_CASE_COUNT,BK_CASE_COUNT
date_of_interest,Manhattan,New York,36061,MN_CASE_COUNT,MN_CASE_COUNT
date_of_interest,Queens,New York,36081,QN_CASE_COUNT,QN_CASE_COUNT
date_of_interest,Staten Island,New York,36085,SI_CASE_COUNT,SI_CASE_COUNT
03-14-2020,Bronx,New York,36005,86,86
03-14-2020,Brooklyn,New York,36047,163,163
03-14-2020,Manhattan,New York,36061,176,176
03-14-2020,Queens,New York,36081,194,194
03-14-2020,Staten Island,New York,36085,23,23
01-14-2021,Bronx,New York,36005,938,938
01-14-2021,Brooklyn,New York,36047,1464,1464
01-14-2021,Manhattan,New York,36061,702,702
01-14-2021,Queens,New York,36081,1419,1419
01-14-2021,Staten Island,New York,36085,397,397
12-18-2020,Bronx,New York,36005,618,618
12-18-2020,Brooklyn,New York,36047,1023,1023
12-18-2020,Manhattan,New York,36061,526,526
12-18-2020,Queens,New York,36081,922,922
12-18-2020,Staten Island,New York,36085,336,336
06-01-2020,Bronx,New York,36005,158,158
06-01-2020,Brooklyn,New York,36047,252,252
06-01-2020,Manhattan,New York,36061,77,77
06-01-2020,Queens,New York,36081,157,157
06-01-2020,Staten Island,New York,36085,42,42
10-16-2020,Bronx,New York,36005,78,78
10-16-2020,Brooklyn,New York,36047,163,163
10-16-2020,Manhattan,New York,36061,91,91
10-16-2020,Queens,New York,36081,132,132
10-16-2020,Staten Island,New York,36085,37,37
04-23-2020,Bronx,New York,36005,734,734
04-23-2020,Brooklyn,New York,36047,786,786
04-23-2020,Manhattan,New York,36061,401,401
04-23-2020,Queens,New York,36081,792,792
04-23-2020,Staten Island,New York,36085,128,128
05-07-2020,Bronx,New York,36005,298,298
05-07-2020,Brooklyn,New York,36047,403,403
05-07-2020,Manhattan,New York,36061,118,118
05-07-2020,Queens,New York,36081,358,358
05-07-2020,Staten Island,New York,36085,60,60
12-21-2020,Bronx,New York,36005,710,710
12-21-2020,Brooklyn,New York,36047,1305,1305
12-21-2020,Manhattan,New York,36061,593,593
12-21-2020,Queens,New York,36081,1289,1289
12-21-2020,Staten Island,New York,36085,427,427
01-15-2021,Bronx,New York,36005,876,876
01-15-2021,Brooklyn,New York,36047,1312,1312
01-15-2021,Manhattan,New York,36061,622,622
01-15-2021,Queens,New York,36081,1383,1383
01-15-2021,Staten Island,New York,36085,347,347
12-11-2020,Bronx,New York,36005,496,496
12-11-2020,Brooklyn,New York,36047,832,832
12-11-2020,Manhattan,New York,36061,495,495
12-11-2020,Queens,New York,36081,878,878
12-11-2020,Staten Island,New York,36085,265,265
04-18-2020,Bronx,New York,36005,552,552
04-18-2020,Brooklyn,New York,36047,575,575
04-18-2020,Manhattan,New York,36061,187,187
04-18-2020,Queens,New York,36081,705,705
04-18-2020,Staten Island,New York,36085,153,153
03-27-2020,Bronx,New York,36005,1090,1090
03-27-2020,Brooklyn,New York,36047,1423,1423
03-27-2020,Manhattan,New York,36061,656,656
03-27-2020,Queens,New York,36081,1576,1576
03-27-2020,Staten Island,New York,36085,371,371
06-05-2020,Bronx,New York,36005,108,108
06-05-2020,Brooklyn,New York,36047,132,132
06-05-2020,Manhattan,New York,36061,53,53
06-05-2020,Queens,New York,36081,103,103
06-05-2020,Staten Island,New York,36085,8,8
04-25-2020,Bronx,New York,36005,417,417
04-25-2020,Brooklyn,New York,36047,405,405
04-25-2020,Manhattan,New York,36061,146,146
04-25-2020,Queens,New York,36081,540,540
04-25-2020,Staten Island,New York,36085,88,88
12-31-2020,Bronx,New York,36005,653,653
12-31-2020,Brooklyn,New York,36047,928,928
12-31-2020,Manhattan,New York,36061,384,384
12-31-2020,Queens,New York,36081,1006,1006
12-31-2020,Staten Island,New York,36085,384,384
11-02-2020,Bronx,New York,36005,158,158
11-02-2020,Brooklyn,New York,36047,336,336
11-02-2020,Manhattan,New York,36061,144,144
11-02-2020,Queens,New York,36081,220,220
11-02-2020,Staten Island,New York,36085,93,93
10-25-2020,Bronx,New York,36005,66,66
10-25-2020,Brooklyn,New York,36047,129,129
10-25-2020,Manhattan,New York,36061,48,48
10-25-2020,Queens,New York,36081,86,86
10-25-2020,Staten Island,New York,36085,32,32
05-11-2020,Bronx,New York,36005,226,226
05-11-2020,Brooklyn,New York,36047,410,410
05-11-2020,Manhattan,New York,36061,192,192
05-11-2020,Queens,New York,36081,376,376
05-11-2020,Staten Island,New York,36085,27,27
